CCC;000006;       ;30/04/2021;317   ;      ;000013638;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000013638;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000017333;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2052  ;000017333;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000005400;0401;0000000;
CCC;000006;       ;30/04/2021;      ;346   ;000005400;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000012000;0401;0000000;
CCC;000006;       ;30/04/2021;      ;564   ;000012000;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000156242;0401;0000000;
CCC;000006;       ;30/04/2021;      ;50    ;000156242;0401;0000000;
CCC;000006;       ;30/04/2021;2051  ;      ;001035269;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;001035269;0401;0000000;
CCC;000006;       ;30/04/2021;2051  ;      ;000077645;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000077645;0401;0000000;
CCC;000006;       ;30/04/2021;2051  ;      ;000129408;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000129408;0401;0000000;
CCC;000006;       ;30/04/2021;2051  ;      ;000010354;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000010354;0401;0000000;
CCC;000006;       ;30/04/2021;2051  ;      ;000051764;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000051764;0401;0000000;
CCC;000006;       ;30/04/2021;2051  ;      ;000077645;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000077645;0401;0000000;
CCC;000006;       ;30/04/2021;2051  ;      ;000031058;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000031058;0401;0000000;
CCC;000006;       ;30/04/2021;2050  ;      ;000400517;0401;0000000;
CCC;000006;       ;30/04/2021;      ;347   ;000400517;0401;0000000;
CCC;000006;       ;30/04/2021;2050  ;      ;000013590;0401;0000000;
CCC;000006;       ;30/04/2021;      ;347   ;000013590;0401;0000000;
CCC;000006;       ;30/04/2021;2057  ;      ;000568827;0401;0000000;
CCC;000006;       ;30/04/2021;      ;353   ;000568827;0401;0000000;
CCC;000006;       ;30/04/2021;2060  ;      ;000155289;0401;0000000;
CCC;000006;       ;30/04/2021;      ;355   ;000155289;0401;0000000;
CCC;000006;       ;30/04/2021;2059  ;      ;000045506;0401;0000000;
CCC;000006;       ;30/04/2021;      ;354   ;000045506;0401;0000000;
CCC;000006;       ;30/04/2021;2057  ;      ;000001987;0401;0000000;
CCC;000006;       ;30/04/2021;      ;353   ;000001987;0401;0000000;
CCC;000006;       ;30/04/2021;2060  ;      ;000000543;0401;0000000;
CCC;000006;       ;30/04/2021;      ;355   ;000000543;0401;0000000;
CCC;000006;       ;30/04/2021;2059  ;      ;000000160;0401;0000000;
CCC;000006;       ;30/04/2021;      ;354   ;000000160;0401;0000000;
CCC;000006;       ;30/04/2021;2058  ;      ;000426706;0401;0000000;
CCC;000006;       ;30/04/2021;      ;357   ;000426706;0401;0000000;
CCC;000006;       ;30/04/2021;2060  ;      ;000116492;0401;0000000;
CCC;000006;       ;30/04/2021;      ;359   ;000116492;0401;0000000;
CCC;000006;       ;30/04/2021;2059  ;      ;000034137;0401;0000000;
CCC;000006;       ;30/04/2021;      ;358   ;000034137;0401;0000000;
CCC;000006;       ;30/04/2021;2058  ;      ;000001118;0401;0000000;
CCC;000006;       ;30/04/2021;      ;357   ;000001118;0401;0000000;
CCC;000006;       ;30/04/2021;2060  ;      ;000000305;0401;0000000;
CCC;000006;       ;30/04/2021;      ;359   ;000000305;0401;0000000;
CCC;000006;       ;30/04/2021;2059  ;      ;000000092;0401;0000000;
CCC;000006;       ;30/04/2021;      ;358   ;000000092;0401;0000000;
CCC;000006;       ;30/04/2021;353   ;      ;000169881;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2057  ;000169881;0401;0000000;
CCC;000006;       ;30/04/2021;355   ;      ;000046378;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2060  ;000046378;0401;0000000;
CCC;000006;       ;30/04/2021;354   ;      ;000013590;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2059  ;000013590;0401;0000000;
CCC;000006;       ;30/04/2021;353   ;      ;000000383;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2057  ;000000383;0401;0000000;
CCC;000006;       ;30/04/2021;355   ;      ;000000104;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2060  ;000000104;0401;0000000;
CCC;000006;       ;30/04/2021;354   ;      ;000000031;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2059  ;000000031;0401;0000000;
CCC;000006;       ;30/04/2021;359   ;      ;000000003;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2060  ;000000003;0401;0000000;
CCC;000006;       ;30/04/2021;358   ;      ;000000002;0401;0000000;
CCC;000006;       ;30/04/2021;      ;2059  ;000000002;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000720300;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000720300;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000221880;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000221880;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000027735;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000027735;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000290360;0401;0000000;
CCC;000006;       ;30/04/2021;      ;46    ;000290360;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000026319;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000026319;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000022964;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000022964;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000000154;0401;0000000;
CCC;000006;       ;30/04/2021;      ;1036  ;000000154;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000044448;0401;0000000;
CCC;000006;       ;30/04/2021;      ;336   ;000044448;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000088451;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000088451;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000006500;0401;0000000;
CCC;000006;       ;30/04/2021;      ;556   ;000006500;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000001800;0401;0000000;
CCC;000006;       ;30/04/2021;      ;346   ;000001800;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000009936;0401;0000000;
CCC;000006;       ;30/04/2021;      ;564   ;000009936;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000193983;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000193983;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000014549;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000014549;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000024248;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000024248;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000001939;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000001939;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000009699;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000009699;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000014549;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000014549;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000005820;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000005820;0401;0000000;
CCC;000006;       ;30/04/2021;552   ;      ;000077593;0401;0000000;
CCC;000006;       ;30/04/2021;      ;347   ;000077593;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000107152;0401;0000000;
CCC;000006;       ;30/04/2021;      ;353   ;000107152;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000029252;0401;0000000;
CCC;000006;       ;30/04/2021;      ;355   ;000029252;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000008572;0401;0000000;
CCC;000006;       ;30/04/2021;      ;354   ;000008572;0401;0000000;
CCC;000006;       ;30/04/2021;567   ;      ;000080364;0401;0000000;
CCC;000006;       ;30/04/2021;      ;357   ;000080364;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000021939;0401;0000000;
CCC;000006;       ;30/04/2021;      ;359   ;000021939;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000006429;0401;0000000;
CCC;000006;       ;30/04/2021;      ;358   ;000006429;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;      ;359   ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;353   ;      ;000088752;0401;0000000;
CCC;000006;       ;30/04/2021;      ;566   ;000088752;0401;0000000;
CCC;000006;       ;30/04/2021;355   ;      ;000024229;0401;0000000;
CCC;000006;       ;30/04/2021;      ;569   ;000024229;0401;0000000;
CCC;000006;       ;30/04/2021;354   ;      ;000007100;0401;0000000;
CCC;000006;       ;30/04/2021;      ;568   ;000007100;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;002059257;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;002059257;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000356000;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000356000;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000133500;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000133500;0401;0000000;
CCC;000006;       ;30/04/2021;45    ;      ;000153100;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000153100;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000063547;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000063547;0401;0000000;
CCC;000006;       ;30/04/2021;1073  ;      ;000030000;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000030000;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000001193;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000001193;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000189446;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000189446;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000153100;0401;0000000;
CCC;000006;       ;30/04/2021;      ;45    ;000153100;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000002685;0401;0000000;
CCC;000006;       ;30/04/2021;      ;22    ;000002685;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000707945;0401;0000000;
CCC;000006;       ;30/04/2021;      ;46    ;000707945;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000072915;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000072915;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000069344;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000069344;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000010319;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000010319;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000000462;0401;0000000;
CCC;000006;       ;30/04/2021;      ;1036  ;000000462;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000207837;0401;0000000;
CCC;000006;       ;30/04/2021;      ;336   ;000207837;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000188742;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000188742;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000019906;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000019906;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000014916;0401;0000000;
CCC;000006;       ;30/04/2021;      ;556   ;000014916;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000005400;0401;0000000;
CCC;000006;       ;30/04/2021;      ;346   ;000005400;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000008720;0401;0000000;
CCC;000006;       ;30/04/2021;      ;49    ;000008720;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000234280;0401;0000000;
CCC;000006;       ;30/04/2021;      ;50    ;000234280;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000560588;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000560588;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000042046;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000042046;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000070075;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000070075;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000005606;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000005606;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000028029;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000028029;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000042046;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000042046;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000016818;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000016818;0401;0000000;
CCC;000006;       ;30/04/2021;552   ;      ;000203901;0401;0000000;
CCC;000006;       ;30/04/2021;      ;347   ;000203901;0401;0000000;
CCC;000006;       ;30/04/2021;552   ;      ;000012248;0401;0000000;
CCC;000006;       ;30/04/2021;      ;347   ;000012248;0401;0000000;
CCC;000006;       ;30/04/2021;552   ;      ;000020334;0401;0000000;
CCC;000006;       ;30/04/2021;      ;347   ;000020334;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000301278;0401;0000000;
CCC;000006;       ;30/04/2021;      ;353   ;000301278;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000082249;0401;0000000;
CCC;000006;       ;30/04/2021;      ;355   ;000082249;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000024102;0401;0000000;
CCC;000006;       ;30/04/2021;      ;354   ;000024102;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;      ;355   ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;      ;354   ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;567   ;      ;000225958;0401;0000000;
CCC;000006;       ;30/04/2021;      ;357   ;000225958;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000061686;0401;0000000;
CCC;000006;       ;30/04/2021;      ;359   ;000061686;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000018077;0401;0000000;
CCC;000006;       ;30/04/2021;      ;358   ;000018077;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000000002;0401;0000000;
CCC;000006;       ;30/04/2021;      ;358   ;000000002;0401;0000000;
CCC;000006;       ;30/04/2021;353   ;      ;000254186;0401;0000000;
CCC;000006;       ;30/04/2021;      ;566   ;000254186;0401;0000000;
CCC;000006;       ;30/04/2021;355   ;      ;000069393;0401;0000000;
CCC;000006;       ;30/04/2021;      ;569   ;000069393;0401;0000000;
CCC;000006;       ;30/04/2021;354   ;      ;000020334;0401;0000000;
CCC;000006;       ;30/04/2021;      ;568   ;000020334;0401;0000000;
CCC;000006;       ;30/04/2021;353   ;      ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;      ;566   ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;355   ;      ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;      ;569   ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;354   ;      ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;      ;568   ;000000001;0401;0000000;
CCC;000006;       ;30/04/2021;358   ;      ;000000003;0401;0000000;
CCC;000006;       ;30/04/2021;      ;568   ;000000003;0401;0000000;
CCC;000006;       ;30/04/2021;575   ;      ;000114450;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000114450;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000012589;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000012589;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000022890;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000022890;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;003845664;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;003845664;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000396080;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000396080;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000078880;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000078880;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000197848;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000197848;0401;0000000;
CCC;000006;       ;30/04/2021;22    ;      ;000025901;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000025901;0401;0000000;
CCC;000006;       ;30/04/2021;1073  ;      ;000060000;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000060000;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000117967;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000117967;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000003804;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000003804;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000589739;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000589739;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000030108;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000030108;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000039322;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000039322;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000003429;0401;0000000;
CCC;000006;       ;30/04/2021;      ;22    ;000003429;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;001400034;0401;0000000;
CCC;000006;       ;30/04/2021;      ;46    ;001400034;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000030842;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000030842;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000105752;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000105752;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000031839;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000031839;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000001001;0401;0000000;
CCC;000006;       ;30/04/2021;      ;1036  ;000001001;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000236461;0401;0000000;
CCC;000006;       ;30/04/2021;      ;336   ;000236461;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000358099;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000358099;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000067783;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000067783;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000027916;0401;0000000;
CCC;000006;       ;30/04/2021;      ;556   ;000027916;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000011700;0401;0000000;
CCC;000006;       ;30/04/2021;      ;346   ;000011700;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000046979;0401;0000000;
CCC;000006;       ;30/04/2021;      ;49    ;000046979;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000012000;0401;0000000;
CCC;000006;       ;30/04/2021;      ;564   ;000012000;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000007283;0401;0000000;
CCC;000006;       ;30/04/2021;      ;336   ;000007283;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000873615;0401;0000000;
CCC;000006;       ;30/04/2021;      ;50    ;000873615;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;001028425;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;001028425;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000077132;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000077132;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000128553;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000128553;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000010285;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000010285;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000051422;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000051422;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000077132;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000077132;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000030852;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000030852;0401;0000000;
CCC;000006;       ;30/04/2021;552   ;      ;000348059;0401;0000000;
CCC;000006;       ;30/04/2021;      ;347   ;000348059;0401;0000000;
CCC;000006;       ;30/04/2021;552   ;      ;000063312;0401;0000000;
CCC;000006;       ;30/04/2021;      ;347   ;000063312;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000535308;0401;0000000;
CCC;000006;       ;30/04/2021;      ;353   ;000535308;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000146139;0401;0000000;
CCC;000006;       ;30/04/2021;      ;355   ;000146139;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000042826;0401;0000000;
CCC;000006;       ;30/04/2021;      ;354   ;000042826;0401;0000000;
CCC;000006;       ;30/04/2021;566   ;      ;000006545;0401;0000000;
CCC;000006;       ;30/04/2021;      ;353   ;000006545;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000001789;0401;0000000;
CCC;000006;       ;30/04/2021;      ;355   ;000001789;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000000524;0401;0000000;
CCC;000006;       ;30/04/2021;      ;354   ;000000524;0401;0000000;
CCC;000006;       ;30/04/2021;567   ;      ;000401482;0401;0000000;
CCC;000006;       ;30/04/2021;      ;357   ;000401482;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000109605;0401;0000000;
CCC;000006;       ;30/04/2021;      ;359   ;000109605;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000032119;0401;0000000;
CCC;000006;       ;30/04/2021;      ;358   ;000032119;0401;0000000;
CCC;000006;       ;30/04/2021;569   ;      ;000000002;0401;0000000;
CCC;000006;       ;30/04/2021;      ;359   ;000000002;0401;0000000;
CCC;000006;       ;30/04/2021;568   ;      ;000000003;0401;0000000;
CCC;000006;       ;30/04/2021;      ;358   ;000000003;0401;0000000;
CCC;000006;       ;30/04/2021;353   ;      ;000948681;0401;0000000;
CCC;000006;       ;30/04/2021;      ;566   ;000948681;0401;0000000;
CCC;000006;       ;30/04/2021;355   ;      ;000258989;0401;0000000;
CCC;000006;       ;30/04/2021;      ;569   ;000258989;0401;0000000;
CCC;000006;       ;30/04/2021;354   ;      ;000075895;0401;0000000;
CCC;000006;       ;30/04/2021;      ;568   ;000075895;0401;0000000;
CCC;000006;       ;30/04/2021;353   ;      ;000180243;0401;0000000;
CCC;000006;       ;30/04/2021;      ;566   ;000180243;0401;0000000;
CCC;000006;       ;30/04/2021;355   ;      ;000049207;0401;0000000;
CCC;000006;       ;30/04/2021;      ;569   ;000049207;0401;0000000;
CCC;000006;       ;30/04/2021;354   ;      ;000014419;0401;0000000;
CCC;000006;       ;30/04/2021;      ;568   ;000014419;0401;0000000;
CCC;000006;       ;30/04/2021;359   ;      ;000000002;0401;0000000;
CCC;000006;       ;30/04/2021;      ;569   ;000000002;0401;0000000;
CCC;000006;       ;30/04/2021;358   ;      ;000000005;0401;0000000;
CCC;000006;       ;30/04/2021;      ;568   ;000000005;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000510250;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000510250;0401;0000000;
CCC;000006;       ;30/04/2021;544   ;      ;000204100;0401;0000000;
CCC;000006;       ;30/04/2021;      ;317   ;000204100;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000232400;0401;0000000;
CCC;000006;       ;30/04/2021;      ;46    ;000232400;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000016979;0401;0000000;
CCC;000006;       ;30/04/2021;      ;560   ;000016979;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000000077;0401;0000000;
CCC;000006;       ;30/04/2021;      ;1036  ;000000077;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000027906;0401;0000000;
CCC;000006;       ;30/04/2021;      ;336   ;000027906;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000075197;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000075197;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000002500;0401;0000000;
CCC;000006;       ;30/04/2021;      ;556   ;000002500;0401;0000000;
CCC;000006;       ;30/04/2021;317   ;      ;000000900;0401;0000000;
CCC;000006;       ;30/04/2021;      ;346   ;000000900;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000142870;0401;0000000;
CCC;000006;       ;30/04/2021;      ;348   ;000142870;0401;0000000;
CCC;000006;       ;30/04/2021;553   ;      ;000010715;0401;0000000;
